"";"ASSETID";"PERIOD";"PRICE";"UNITPRICE";"CONSTRUCTEDAREA";"ROOMNUMBER";"BATHNUMBER";"HASTERRACE";"HASLIFT";"HASAIRCONDITIONING";"AMENITYID";"HASPARKINGSPACE";"ISPARKINGSPACEINCLUDEDINPRICE";"PARKINGSPACEPRICE";"HASNORTHORIENTATION";"HASSOUTHORIENTATION";"HASEASTORIENTATION";"HASWESTORIENTATION";"HASBOXROOM";"HASWARDROBE";"HASSWIMMINGPOOL";"HASDOORMAN";"HASGARDEN";"ISDUPLEX";"ISSTUDIO";"ISINTOPFLOOR";"CONSTRUCTIONYEAR";"FLOORCLEAN";"FLATLOCATIONID";"CADCONSTRUCTIONYEAR";"CADMAXBUILDINGFLOOR";"CADDWELLINGCOUNT";"CADASTRALQUALITYID";"BUILTTYPEID_1";"BUILTTYPEID_2";"BUILTTYPEID_3";"DISTANCE_TO_CITY_CENTER";"DISTANCE_TO_METRO";"DISTANCE_TO_DIAGONAL";"LONGITUDE";"LATITUDE";"CUSEC";"CUMUN";"CSEC";"CDIS";"CMUN";"CPRO";"CCA";"CUDIS";"CLAU2";"NPRO";"NCA";"CNUT0";"CNUT1";"CNUT2";"CNUT3";"NMUN";"Shape_Leng";"Shape_Area";"geometry";"Renta.media.por.persona";"Renta.media.por.hogar"
"49205";"A12847479472012446879";201812;387000;6241,93548387097;62;2;2;1;1;1;3;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;NA;1;1;1931;6;11;5;0;0;1;1,48870828240357;0,226232183682076;2,52515365373913;2,16522030803765;41,3740923246814;"0801903015";"08019";"015";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";860,556403599;45424,3534521;c(932012.000003106, 4593175.99988438);10488;26457
"49206";"A4005482963890248074";201812;254000;3681,15942028986;69;3;1;0;1;0;3;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1928;4;1;1928;6;31;3;0;1;0;1,88953667178595;0,31939387305011;2,26165302578031;2,15524301401675;41,3741267968998;"0801903004";"08019";"004";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";823,895869683;31089,9822489;c(931177.0000031, 4593129.99988438);13030;29627
"49207";"A18091678907755509227";201812;297000;4569,23076923077;65;3;1;0;1;0;3;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;NA;4;2;1925;6;14;5;0;0;1;1,66736599751913;0,166455834082913;2,43079263205499;2,16065126992488;41,3737486869709;"0801903008";"08019";"008";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";631,132079625;17622,3643345;c(931632.000003104, 4593114.99988438);11473;25929
"49208";"A3682839293562558671";201812;365000;6403,50877192982;57;3;1;1;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1972;7;1;1972;8;30;3;0;0;1;1,55877207639461;0,196234605086631;2,77480836205353;2,17005509650002;41,3729653187833;"0801903019";"08019";"019";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1092,65565789;60844,0797716;c(932424.000003109, 4593074.99988438);11029;26921
"49210";"A18429231700536460413";201812;176000;3520;50;1;1;1;0;1;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;NA;1;1;1900;6;13;5;0;0;1;1,40142854626364;0,0416343169069268;2,55972143466579;2,16801128652435;41,3744708461242;"0801903016";"08019";"016";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";650,256152108;22490,420156;c(932243.000003108, 4593231.99988438);9754;25829
"49211";"A10124489462214088897";201812;393000;5383,56164383562;73;2;1;1;1;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2018;2;NA;2018;5;12;4;0;0;1;1,47607373909235;0,151386040466567;2,41094836439252;2,16336722523135;41,3746888837621;"0801903012";"08019";"012";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";729,106418792;29857,388993;c(931853.000003105, 4593232.99988438);11396;27643
"49212";"A9498114206591335787";201812;174000;4350;40;1;1;0;1;0;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;NA;1;1;1927;6;13;5;0;0;1;1,92294020748162;0,295814742443465;2,39417182413618;2,15626341527887;41,3731266342647;"0801903003";"08019";"003";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";699,632902342;21736,402071;c(931269.000003101, 4593023.99988438);10486;25870
"49213";"A15804607345087641212";201812;189000;3150;60;2;2;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;3;2;1900;5;11;5;0;1;0;1,7818556725598;0,290503964744416;2,55298719738501;2,16064363569667;41,372596642274;"0801903024";"08019";"024";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";10626,4416349;3814541,5539;c(931639.000003104, 4592986.99988438);11566;28307
"49214";"A15389931231643420544";201812;289000;5780;50;2;1;1;0;1;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;NA;4;1;1939;6;14;9;0;0;1;1,61772582868774;0,216606816558324;2,52254683743343;2,16286413758761;41,3734690992754;"0801903012";"08019";"012";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";729,106418792;29857,388993;c(931819.000003105, 4593094.99988438);11396;27643
"49215";"A6937440710300689777";201812;180000;3750;48;2;1;0;1;0;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;NA;1;1;1936;6;14;6;0;1;0;1,60453626103548;0,0997863073559966;2,37030366675975;2,16075845351261;41,3743470702649;"0801903009";"08019";"009";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";587,565769073;18773,9402374;c(931637.000003104, 4593181.99988438);12251;29475
"49216";"A4400266508654399990";201812;165000;3113,20754716981;53;1;1;0;0;1;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1903;1;1;1903;3;4;4;0;1;0;1,94046796730738;0,341729853278235;2,3273249010342;2,15526617751081;41,3735135496553;"0801903004";"08019";"004";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";823,895869683;31089,9822489;c(931183.000003101, 4593061.99988437);13030;29627
"49217";"A1640769657330248840";201812;339000;4237,5;80;3;1;0;1;0;3;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1999;3;1;1999;6;6;6;0;0;1;1,8366994658406;0,268091362826228;2,53711275192805;2,15947633858561;41,3724960740977;"0801903007";"08019";"007";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";689,707267374;23116,1303402;c(931542.000003103, 4592969.99988438);11611;29151
"49218";"A2965599046046199167";201812;238000;4327,27272727273;55;2;1;0;0;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;NA;1;1;1911;4;7;5;0;0;1;1,65168316271576;0,165466553062829;2,44683920006002;2,16113885294624;41,3737177578199;"0801903011";"08019";"011";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";635,748941857;20690,4818998;c(931673.000003104, 4593113.99988438);9151;22584
"49219";"A3673606853568507461";201812;178000;4045,45454545455;44;2;1;0;1;1;3;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;NA;1;1;1920;7;16;4;0;0;1;1,50385379237677;0,141298740575891;2,72334709692273;2,17009426970417;41,3734587198521;"0801903019";"08019";"019";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1092,65565789;60844,0797716;c(932424.000003109, 4593129.99988437);11029;26921
"49220";"A9609426283089871134";201812;354000;4720;75;2;2;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;3;NA;1912;5;13;3;0;0;1;1,55424545086647;0,257419561135673;2,58946615939627;2,1652314677281;41,3734796168636;"0801903015";"08019";"015";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";860,556403599;45424,3534521;c(932017.000003107, 4593107.99988438);10488;26457
"49222";"A1997116520243794097";201812;391000;4887,5;80;3;1;1;1;1;3;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;1929;4;1;1929;4;19;5;0;0;1;1,80872783477125;0,188761421605322;2,32456574666733;2,15700139635591;41,3739937793872;"0801903001";"08019";"001";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";642,893416676;23130,6271814;c(931325.000003102, 4593123.99988437);12846;30280
"49223";"A16464464332084299986";201812;312000;4800;65;3;1;1;1;1;3;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1935;5;1;1935;6;14;6;0;0;1;1,61268231853721;0,0918411689730966;2,35332564771626;2,16039351752953;41,3744174982821;"0801903009";"08019";"009";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";587,565769073;18773,9402374;c(931606.000003104, 4593187.99988438);12251;29475
"49224";"A7444771572374423485";201812;218000;3573,77049180328;61;3;1;0;0;0;2;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1900;1;NA;1900;7;13;6;0;0;1;1,85528659825507;0,277753844969937;2,54456341041129;2,15927654837228;41,3723880163188;"0801903007";"08019";"007";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";689,707267374;23116,1303402;c(931526.000003103, 4592956.99988438);11611;29151
"49225";"A16491931438795643076";201812;224000;4571,42857142857;49;2;1;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1927;5;1;1927;6;35;4;0;1;0;1,82063773677387;0,192141329401566;2,35262418621278;2,15716299066838;41,3737704451533;"0801903001";"08019";"001";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";642,893416676;23130,6271814;c(931340.000003102, 4593099.99988437);12846;30280
"49226";"A15035176722366627538";201812;281000;5109,09090909091;55;3;1;1;0;1;3;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;NA;5;1;1927;8;22;4;0;0;1;1,83202030966843;0,226620745108013;2,30314151620117;2,15645567956515;41,3740453089487;"0801903003";"08019";"003";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";699,632902342;21736,402071;c(931279.000003101, 4593126.99988437);10486;25870
"49227";"A14814193786344672542";201812;285000;2394,95798319328;119;2;1;0;0;1;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1900;0;1;1900;6;14;5;0;0;1;1,65483143313248;0,215501062456276;2,51985408913426;2,16221799782322;41,3733091012266;"0801903011";"08019";"011";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";635,748941857;20690,4818998;c(931766.000003105, 4593073.99988438);9151;22584
"49228";"A1295269446202928694";201812;282000;4338,46153846154;65;2;1;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1875;2;1;1875;7;15;5;0;0;1;1,61769619007377;0,175010387627559;2,48073372615875;2,1621995174792;41,37367905664;"0801903010";"08019";"010";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";647,070543841;25142,5043995;c(931762.000003105, 4593114.99988438);10607;27340
"49231";"A9300766635809680579";201812;370000;4111,11111111111;90;4;2;0;1;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2001;NA;1;2001;5;10;3;0;0;1;1,80470526968945;0,414789298963201;2,72037454842443;2,1630644145795;41,3716234718832;"0801903024";"08019";"024";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";10626,4416349;3814541,5539;c(931848.000003105, 4592890.99988438);11566;28307
"49232";"A8739298284928999999";201812;244000;3935,48387096774;62;3;1;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1900;1;NA;1900;4;11;5;0;0;1;1,75682798848484;0,402463863992259;2,80822073523845;2,1657215779088;41,3715219076443;"0801903023";"08019";"023";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";647,728357827;21991,6912068;c(932071.000003107, 4592892.99988438);10673;27684
"49233";"A17851493790927966266";201812;241000;3256,75675675676;74;3;1;0;0;0;3;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;NA;2;1;1952;3;7;5;0;1;0;1,64635750065259;0,285824620346845;2,73416009851434;2,16645059619432;41,3724254057908;"0801903017";"08019";"017";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";763,362555918;22670,3622909;c(932126.000003108, 4592996.99988438);10320;25034
"49234";"A4893764896880304833";201812;214000;3343,75;64;2;1;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1900;0;2;1900;7;35;4;0;0;1;1,80632193414654;0,206851830444809;2,47156401549117;2,15900332239274;41,373012505068;"0801903007";"08019";"007";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";689,707267374;23116,1303402;c(931499.000003103, 4593024.99988438);11611;29151
"49235";"A5550747689671273108";201812;181000;2234,56790123457;81;3;1;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;1967;5;16;3;0;0;1;1,76923563880081;0,148526135161835;2,40722275862904;2,15868725594987;41,3735488885433;"0801903007";"08019";"007";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";689,707267374;23116,1303402;c(931469.000003103, 4593082.99988438);11611;29151
"49236";"A18412897479134237357";201812;163000;3622,22222222222;45;1;1;0;1;1;3;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1977;5;2;1977;8;38;4;0;0;1;1,6271664900057;0,289402082130033;2,87115463984468;2,17162366445098;41,3723994797845;"0801903022";"08019";"022";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";2110,2289932;117399,775787;c(932559.00000311, 4593019.99988438);12326;29680
"49237";"A15282712552445088833";201812;256000;4830,18867924528;53;2;1;0;1;0;2;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1936;5;1;1936;6;12;5;0;0;1;1,6909843154898;0,301577301694404;2,60844052727851;2,16307830908417;41,3727032100573;"0801903013";"08019";"013";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";654,97375979;21537,084945;c(931842.000003105, 4593010.99988438);10136;24497
"49238";"A17896638154734794145";201812;452000;5022,22222222222;90;2;2;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;2;1;1945;6;16;5;0;0;1;1,75736605470496;0,337024583835538;2,63964751513674;2,16247945286082;41,3722349832427;"0801903011";"08019";"011";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";635,748941857;20690,4818998;c(931795.000003105, 4592955.99988438);9151;22584
"49239";"A5939123327375300590";201812;3e+05;4166,66666666667;72;2;1;1;1;1;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1966;9;1;1966;9;33;3;0;1;0;1,37363299576803;0,00822810404641974;2,52636709030642;2,16782947008619;41,3747401209668;"0801903016";"08019";"016";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";650,256152108;22490,420156;c(932226.000003109, 4593260.99988437);9754;25829
"49240";"A17957150565808869844";201812;383000;4787,5;80;2;1;0;0;1;3;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1905;4;1;1905;6;19;4;0;0;1;1,70473656915256;0,37691456455652;2,72373057990716;2,16498111174611;41,3721314277866;"0801903013";"08019";"013";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";654,97375979;21537,084945;c(932005.000003106, 4592956.99988438);10136;24497
"49241";"A7051345819814876519";201812;280000;2828,28282828283;99;3;2;0;1;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1965;1;1;1965;6;15;4;0;1;0;1,92960783641369;0,322320040433513;2,56851574207277;2,1583737630026;41,3720054544049;"0801903005";"08019";"005";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1492,06461565;85243,9263385;c(931453.000003103, 4592909.99988438);11982;27882
"49242";"A1212838197324734774";201812;330000;3750;88;3;1;1;1;0;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1974;1;1;1974;7;28;3;0;0;1;1,45284327348912;0,123506977540426;2,64560022620224;2,16904469540422;41,3739381426463;"0801903019";"08019";"019";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1092,65565789;60844,0797716;c(932333.00000311, 4593177.99988437);11029;26921
"49243";"A9518919925628215083";201812;256000;4266,66666666667;60;3;1;0;1;1;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1890;2;1;1890;10;42;3;0;0;1;1,59363664159129;0,0923707029579508;2,37130900068806;2,16094065441369;41,374383892075;"0801903009";"08019";"009";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";587,565769073;18773,9402374;c(931652.000003104, 4593186.99988438);12251;29475
"49244";"A13431110309748409559";201812;423000;5222,22222222222;81;3;1;0;1;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1929;4;1;1929;5;24;4;0;0;1;1,77050139730162;0,15604811095791;2,41845231148171;2,15882448572544;41,3734706957606;"0801903007";"08019";"007";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";689,707267374;23116,1303402;c(931481.000003103, 4593074.99988437);11611;29151
"49246";"A7661975020919541114";201812;444000;5550;80;2;1;0;1;1;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1929;3;1;1929;5;24;4;0;0;1;1,73003511942049;0,107143767221482;2,37023437082406;2,15879976204591;41,3739129557842;"0801903001";"08019";"001";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";642,893416676;23130,6271814;c(931476.000003103, 4593123.99988437);12846;30280
"49247";"A10854955336737531576";201812;221000;3564,51612903226;62;3;1;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;2;1;2015;3;7;3;0;1;0;1,79663325152802;0,275849798693276;2,54360800944906;2,16024920332371;41,3725963718023;"0801903007";"08019";"007";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";689,707267374;23116,1303402;c(931606.000003104, 4592984.99988438);11611;29151
"49248";"A10542190678953556469";201812;250000;3333,33333333333;75;2;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1925;0;1;1925;8;22;4;0;1;0;1,88300334687921;0,317618820134335;2,25289839109732;2,15523749625318;41,3742080721184;"0801903004";"08019";"004";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";823,895869683;31089,9822489;c(931176.000003101, 4593138.99988438);13030;29627
"49249";"A16716378042447804684";201812;395000;5197,36842105263;76;2;3;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;1;1;1940;7;24;4;1;0;0;1,4557159893409;0,0904845401889102;2,607089848064;2,16790138249455;41,3739896322416;"0801903016";"08019";"016";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";650,256152108;22490,420156;c(932237.000003108, 4593177.99988438);9754;25829
"49250";"A81007595849678220";201812;522000;4660,71428571429;112;3;2;0;1;1;3;1;1;1;0;1;1;0;0;1;0;0;0;0;0;1;1987;7;1;1987;7;36;3;0;0;1;1,59908270621948;0,311394092055603;2,86224846990449;2,17278710037678;41,3727521817002;"0801903021";"08019";"021";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";523,266578332;15474,4294641;c(932654.000003111, 4593064.99988438);13775;33403
"49251";"A7067278481192036224";201812;252000;4581,81818181818;55;3;1;1;1;1;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;NA;5;1;1927;8;22;4;0;0;1;1,86287166930381;0,2614111834354;2,30573815801492;2,15607511175592;41,3739183586671;"0801903003";"08019";"003";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";699,632902342;21736,402071;c(931248.000003101, 4593110.99988438);10486;25870
"49253";"A18150248576354078811";201812;233000;4087,71929824561;57;3;1;0;0;0;3;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;NA;3;1;1899;5;11;5;0;0;1;1,58195356728997;0,244079867075964;2,53531859395015;2,16366225874325;41,3735862434874;"0801903012";"08019";"012";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";729,106418792;29857,388993;c(931885.000003105, 4593111.99988438);11396;27643
"49254";"A5873597583468262526";201812;243000;4050;60;1;2;0;0;0;3;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;NA;1;1;1920;6;19;4;0;1;0;1,74765010812818;0,379368840928409;2,68616409036298;2,16345796596887;41,3720649206293;"0801903024";"08019";"024";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";10626,4416349;3814541,5539;c(931878.000003106, 4592941.99988437);11566;28307
"49255";"A7402275647165470551";201812;189000;3780;50;2;1;1;1;0;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2011;1;1;2011;5;10;3;0;0;1;1,73772436669036;0,380869889449976;2,79891689032513;2,16592422140581;41,3716658376863;"0801903017";"08019";"017";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";763,362555918;22670,3622909;c(932087.000003107, 4592909.99988438);10320;25034
"49256";"A11536440685295168150";201812;357000;5852,45901639344;61;2;1;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1920;4;NA;1920;5;12;5;0;0;1;1,64561068375299;0,285542471738391;2,7324613318713;2,16642748937915;41,3724354490187;"0801903017";"08019";"017";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";763,362555918;22670,3622909;c(932124.000003107, 4592997.99988438);10320;25034
"49257";"A5923887980823518382";201812;378000;3705,88235294118;102;3;1;1;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1972;NA;1;1972;8;30;3;0;1;0;1,63853462399264;0,280956099344285;2,83114698601102;2,16940123599824;41,3722565254436;"0801903018";"08019";"018";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";577,847844965;20422,764566;c(932374.000003109, 4592992.99988438);10981;29465
"49258";"A9148485221957812354";201812;321000;4585,71428571429;70;2;2;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;2;NA;1970;7;19;4;0;0;1;1,52446121036218;0,162030316696307;2,74086178855356;2,1700078564255;41,3732735493929;"0801903019";"08019";"019";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1092,65565789;60844,0797716;c(932418.00000311, 4593108.99988437);11029;26921
"49259";"A3605513019812691687";201812;394000;4925;80;3;1;1;1;1;3;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;1929;4;1;1929;4;19;5;0;0;1;1,82258528062401;0,206761307614943;2,32041517033307;2,15677226968426;41,3739680627994;"0801903003";"08019";"003";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";699,632902342;21736,402071;c(931306.000003101, 4593119.99988438);10486;25870
"49260";"A14840797403761331832";201812;223000;3430,76923076923;65;2;1;0;1;1;3;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1970;NA;1;1970;6;30;4;0;0;1;1,65278204361946;0,288544845443029;2,79552505324407;2,1679152401651;41,3722064105991;"0801903022";"08019";"022";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";2110,2289932;117399,775787;c(932250.000003108, 4592979.99988438);12326;29680
"49261";"A10095242399568601429";201812;281000;3512,5;80;3;1;0;1;1;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1931;1;1;1931;6;25;4;0;0;1;1,76069499580856;0,426719195435785;2,77377246938963;2,16488172175394;41,3716317313934;"0801903023";"08019";"023";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";647,728357827;21991,6912068;c(932000.000003106, 4592900.99988438);10673;27684
"49262";"A11414531700329058235";201812;267000;3141,17647058824;85;3;2;0;1;0;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1967;3;2;1967;6;7;5;0;0;1;1,47072159983416;0,252906020597041;2,48054941313765;2,1647050102503;41,3743766031933;"0801903012";"08019";"012";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";729,106418792;29857,388993;c(931967.000003106, 4593204.99988438);11396;27643
"49265";"A16303746293693486746";201812;351000;4680;75;2;2;1;0;1;3;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;NA;4;1;1934;6;14;5;0;0;1;1,53824867594271;0,173455615598086;2,68611097678455;2,16791374718256;41,3732418249466;"0801903017";"08019";"017";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";763,362555918;22670,3622909;c(932243.000003108, 4593094.99988438);10320;25034
"49266";"A11915578203750402858";201812;274000;3753,42465753425;73;4;2;1;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;1;1;1929;9;18;4;0;1;0;1,46644749952125;0,122278383864043;2,70326786235633;2,17088710126657;41,3738101299577;"0801903019";"08019";"019";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1092,65565789;60844,0797716;c(932488.000003111, 4593172.99988437);11029;26921
"49267";"A6044363932917714499";201812;245000;2289,71962616822;107;4;2;0;1;0;3;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;2002;2;NA;2002;10;8;7;0;0;1;4,01637208864543;1,40059039930349;3,99986127672743;2,14672445492953;41,3554136429057;"0801903024";"08019";"024";"03";"019";"08";"09";"0801903";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";10626,4416349;3814541,5539;c(930588.000003094, 4591008.99988439);11566;28307
